BACKFILL|cmu1exuhp008lf6221mv55j2d|4320000|3:KHONG_DOC_DUOC||cmu1exuhn008kf6221rydou4u|KHAC(parser bỏ sót)
BACKFILL|cmu1exuhk008if6222p7isn3v|4180000|3:KHONG_DOC_DUOC||cmu1exuhi008hf622btp73fa0|KHAC(parser bỏ sót)
BACKFILL|cmu1exuhf008ff6220gsd6027|4800000|3:KHONG_DOC_DUOC||cmu1exuhc008ef6220y47joxi|KHAC(parser bỏ sót)
BACKFILL|cmu1exuhu008of622f4zlntvh|4400000|3:KHONG_DOC_DUOC||cmu1exuhs008nf6220mjw95zo|KHAC(parser bỏ sót)
BACKFILL|cmu1exui5008uf6224hiumzzn|4400000|3:KHONG_DOC_DUOC||cmu1exui3008tf622pwr8dphn|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-0|4400000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exuia008xf622motuqktz|4400000|3:KHONG_DOC_DUOC||cmu1exui8008wf62226sw1u5t|KHAC(parser bỏ sót)
BACKFILL|cmu1exuif0090f622v7sil8oj|4180000|3:KHONG_DOC_DUOC||cmu1exuic008zf622qhvmbw0h|KHAC(parser bỏ sót)
BACKFILL|cmu1exuiq0096f6229shmqn6w|4800000|3:KHONG_DOC_DUOC||cmu1exuin0095f622biijxt4v|KHAC(parser bỏ sót)
BACKFILL|cmu1exuil0093f622sz1b61lj|4400000|3:KHONG_DOC_DUOC||cmu1exuii0092f6229aqtjiju|KHAC(parser bỏ sót)
BACKFILL|cmu1exuix0099f622ikxvcyhu|4400000|3:KHONG_DOC_DUOC||cmu1exuis0098f622k13vt138|KHAC(parser bỏ sót)
BACKFILL|cmu1exuj3009df622p4ydbz4a|1320000|3:KHONG_DOC_DUOC||cmu1exuj0009cf622vk2g6xb3|KHAC(parser bỏ sót)
BACKFILL|cmu1exuj8009gf622m8lpb5lm|3960000|3:KHONG_DOC_DUOC||cmu1exuj5009ff622tls5rugv|KHAC(parser bỏ sót)
BACKFILL|cmu1exujj009mf622tzlsiqua|4560000|3:KHONG_DOC_DUOC||cmu1exujh009lf622cc0f8d9u|KHAC(parser bỏ sót)
BACKFILL|cmu1exuje009jf622ctmvj1nb|2880000|3:KHONG_DOC_DUOC||cmu1exujb009if622vl1vdxf9|KHAC(parser bỏ sót)
BACKFILL|cmu1exujy009sf6224ufcodfe|5200000|3:KHONG_DOC_DUOC||cmu1exujw009rf622xyusaeac|KHAC(parser bỏ sót)
BACKFILL|cmu1exuk3009vf6225atkeobd|4320000|3:KHONG_DOC_DUOC||cmu1exuk0009uf6222twkmrvt|KHAC(parser bỏ sót)
BACKFILL|cmu1exujt009pf622tmsm3zpa|4400000|3:KHONG_DOC_DUOC||cmu1exujm009of622uy3l3cxx|KHAC(parser bỏ sót)
BACKFILL|cmu1exukd00a2f622ihf9e9gr|4800000|3:KHONG_DOC_DUOC||cmu1exukb00a1f622f6cdxbyc|KHAC(parser bỏ sót)
BACKFILL|cmu1exuk9009zf6221ihp86tg|3600000|3:KHONG_DOC_DUOC||cmu1exuk6009yf622gac4ubmi|KHAC(parser bỏ sót)
